,Text#,Type,Issued,Title,Language,Authors,Subjects,LoCC,Bookshelves
58162,58238,Text,2018-11-05,Sämtliche Werke 1-2: Rodion Raskolnikoff (Schuld und Sühne),de,"Dostoyevsky, Fyodor, 1821-1881; Merezhkovsky, Dmitry Sergeyevich, 1865-1941 [Contributor]; Moeller van den Bruck, Arthur, 1876-1925 [Editor]; Rahsin, E. K., 1886-1966 [Translator]",Detective and mystery stories; Psychological fiction; Saint Petersburg (Russia) -- Fiction; Murder -- Fiction; Crime -- Psychological aspects -- Fiction,PG,
58181,58257,Text,2018-11-09,Murillo,de,"Knackfuss, H. (Hermann), 1848-1915","Murillo, Bartolomé Esteban, 1617-1682; Painters -- Spain -- Biography",ND,
58224,58300,Text,2018-11-17,Das erste Schuljahr: Eine Erzählung für Kinder von 7-12 Jahren,de,"Sapper, Agnes, 1852-1929",Schools -- Juvenile fiction,PZ,
58230,58306,Text,2018-11-18,Novellenbuch 1. Band,de,"Liliencron, Detlev von, 1844-1909; Meyer, Conrad Ferdinand, 1825-1898; Spielhagen, Friedrich, 1829-1911; Wildenbruch, Ernst von, 1845-1909",German fiction -- 19th century,PT,
58266,58342,Text,2018-11-24,Siebeneichen: Roman aus dem Alt-Meißner Land,de,"Hildebrand, Gustav; Windisch, Josef [Illustrator]",Historical fiction,PT,
58275,58351,Text,2018-11-25,Solidarismus: Natürliche wirtschaftliche Erlösung des Menschen,de,"Diesel, Rudolf, 1858-1913",Cooperation; Collectivism; Solidarity,HM,
58276,58352,Text,2018-11-25,Religion und Kosmos,de,"Schlaf, Johannes, 1862-1941",Cosmology; Religion -- Philosophy,BL,
58289,58365,Text,2018-11-27,Franz Hals,de,"Knackfuss, H. (Hermann), 1848-1915","Hals, Frans, 1584-1666",ND,
58323,58399,Text,2018-12-02,Die Welt der Planeten,de,"Meyer, M. W. (Max Wilhelm), 1853-1910",Planets,QB,
58430,58506,Text,2018-12-20,Was mir das Sternenlicht erzählt: Eine populäre Himmelskunde für die Jugend,de,"Erber, Felix",Astronomy -- Juvenile literature,QB,
58444,58520,Text,2018-12-22,Das Sternenkind und andere Geschichten: Naturgeschichtliche Märchen,de,"Ewald, Carl, 1856-1908; Kiy, Hermann, 1879-1963 [Editor]; Planck, Willy, 1870-1956 [Illustrator]",Children's stories; Nature -- Juvenile fiction,PZ,
58467,58543,Text,2018-12-26,Velazquez,de,"Knackfuss, H. (Hermann), 1848-1915","Velázquez, Diego, 1599-1660",ND,
58531,58607,Text,2019-01-03,"Ludwig Tieck
Erinnerungen aus dem Leben des Dichters nach dessen mündlichen und schriftlichen Mitteilungen",de,"Köpke, Rudolf (Ernst Rudolf Anastasius), 1813-1870","Tieck, Ludwig, 1773-1853",PT,
58564,58640,Text,2019-01-07,Reise ins heilige Land: Im Jahr 1829,de,"Prokesch von Osten, Anton, Graf, 1795-1876",Palestine -- Description and travel,DS,
58565,58641,Text,2019-01-07,"Wenn Landsleute sich begegnen, und andere Novellen",de,"Torrund, Jassy, 1860-1943","Short stories, German; German fiction -- 20th century",PT,
58607,58683,Text,2019-01-13,"Flora von Deutschland
Ein Hilfsbuch zum Bestimmen der zwischen den deutschen Meeren und den Alpen wildwachsenden und angebauten Pflanzen",de,"Fitschen, Jost, 1869-1947; Schmeil, O. (Otto), 1860-1943",Plants -- Germany -- Identification,QK,
58610,58686,Text,2019-01-13,"China und Japan: Erlebnisse, Studien, Beobachtungen",de,"Hesse-Wartegg, Ernst von, 1854-1918",Japan -- Description and travel; China -- Description and travel,DS,
58704,58780,Text,2019-01-27,Durch den Nebel: Roman,de,"Feodora, Princess of Schleswig-Holstein-Sonderburg-Augustenburg, 1874-1910",German fiction -- 20th century,PT,
58706,58782,Text,2019-01-27,"Neues Spanisch-Deutsches Wörterbuch
Auf Grund des Wörterbuches der Königlich spanischen Akademie",de,"Stromer, Theodor, 1844-",Spanish language -- Dictionaries -- German,PC,
58728,58804,Text,2019-02-01,"Die Deutschen Familiennamen, geschichtlich, geographisch, sprachlich",de,"Heintze, Albert, 1831-1906","Names, Personal -- German",CS,
58729,58805,Text,2019-02-01,Deutsche Romantik: Eine Skizze,de,"Walzel, Oskar F. (Oskar Franz), 1864-1944",Romanticism -- Germany,PT,
58772,58848,Text,2019-02-09,Nick Tappoli,de,"Heer, J. C. (Jakob Christoph), 1859-1925",Swiss fiction (German),PT,
58775,58851,Text,2019-02-10,Deutschlands europäische Sendung,de,"Lienhard, Friedrich, 1865-1929","World War, 1914-1918",D501,
58864,58941,Text,2019-02-23,Gegen den Strich,de,"Huysmans, J.-K. (Joris-Karl), 1848-1907; Capsius, M.‏ [Translator]",French fiction -- Translations into German; Aesthetics -- Fiction,PQ,
58872,58949,Text,2019-02-23,"Die Berg-Maria, oder: Wer nur den lieben Gott läßt walten.
Eine Geschichtliche Erzählung aus Pennsylvanien.",de,"Wollenweber, L. A. (Louis August), 1807-1888; Schlitte, F. [Illustrator]",Pennsylvania -- History -- Fiction,PT,
58880,58957,Text,2019-02-24,Karlsschüler und Dichter: Geschichtliche Erzählung für die deutsche Jugend,de,"Ohorn, Anton, 1846-1924","Historical fiction; Schiller, Friedrich, 1759-1805 -- Fiction",PT,
58912,58989,Text,2019-02-28,Tiere und Pflanzen in Wald und Feld,de,"Buckley, Arabella B. (Arabella Burton), 1840-1929; Muckley, Angelo Fairfax, 1859-1920 [Illustrator]; Kriete, Fritz, 1858- [Translator]; Rabes, O. (Otto), 1873- [Translator]",Readers; Animals -- Juvenile literature; Nature study -- Juvenile literature; Habitat (Ecology) -- Juvenile literature,QL,
58951,59028,Text,2019-03-07,"Hüben und Drüben; Erster Band (1/3)
Neue gesammelte Erzählungen",de,"Gerstäcker, Friedrich, 1816-1872",German fiction -- 19th century,PT,
58952,59029,Text,2019-03-07,"Hüben und Drüben; Zweiter Band (2/3)
Neue gesammelte Erzählungen",de,"Gerstäcker, Friedrich, 1816-1872",German fiction -- 19th century,PT,
58953,59030,Text,2019-03-07,"Hüben und Drüben; Dritter Band (3/3)
Neue gesammelte Erzählungen",de,"Gerstäcker, Friedrich, 1816-1872",German fiction -- 19th century,PT,
58969,59046,Text,2019-03-10,"Erzgebirgische Christ- und Mettenspiele
Ein Versuch zur Rettung alten Volksgutes",de,"Wenzel, Max, 1879-1946 [Compiler]","German drama; Christmas plays, German -- Erzgebirge (Czech Republic and Germany)",PT,
58982,59059,Text,2019-03-14,Der Mädchenhandel,de,"Wagener, Friedrich Wilhelm Hermann, 1815-1889",Prostitution,HQ,
59004,59081,Text,2019-03-17,"Geschichte der Belagerung, Eroberung und Zerstörung Magdeburg's",de,"Guericke, Otto von, 1602-1686; Hoffmann, Friedrich Wilhelm, 1785?-1869 [Editor]","Magdeburg (Germany) -- History -- Siege, 1631",DD,
59011,59088,Text,2019-03-18,Elf Jahre Gouverneur in Deutsch-Südwestafrika,de,"Leutwein, Theodor Gotthilf von, 1849-1921","Leutwein, Theodor Gotthilf von, 1849-1921; Namibia -- History -- 1884-1915; Colonial administrators -- Namibia -- Biography; Colonial administrators -- Germany -- Biography; Germany -- Colonies -- Africa, Southern",DT,
59020,59097,Text,2019-03-19,A. van Dyck,de,"Knackfuss, H. (Hermann), 1848-1915","Van Dyck, Anthony, 1599-1641",ND,
59084,59161,Text,2019-03-31,Eiszeit und Klimawechsel,de,"Bölsche, Wilhelm, 1861-1939",Glacial epoch; Climatology,QE,
59108,59185,Text,2019-04-01,Die Hohkönigsburg: Eine Fehdegeschichte aus dem Wasgau,de,"Wolff, Julius, 1834-1910",Historical fiction,PT,
59109,59186,Text,2019-04-01,Wie wir einst so glücklich waren!,de,"Speyer, Wilhelm, 1887-1952",German fiction -- 20th century,PT,
59110,59187,Text,2019-04-01,"Helianth. Band 2
Bilder aus dem Leben zweier Menschen von heute und aus der norddeutschen Tiefebene",de,"Schaeffer, Albrecht, 1885-1950",German fiction -- 20th century,PT,
59141,59218,Text,2019-04-06,Der Deutsche Lausbub in Amerika: Erinnerungen und Eindrücke. Band 2 (von 3),de,"Rosen, Erwin, 1876-1923","United States -- Description and travel; Spanish-American War, 1898 -- Personal narratives",E151,
59142,59219,Text,2019-04-06,Der Deutsche Lausbub in Amerika: Erinnerungen und Eindrücke. Band 3 (von 3),de,"Rosen, Erwin, 1876-1923",United States -- Description and travel,E151,
59145,59222,Text,2019-04-08,Schwedenklees Erlebnis,de,"Kellermann, Bernhard, 1879-1951",German fiction -- 20th century,PT,
59152,59229,Text,2019-04-08,"Henriette, oder die schöne Sängerin: Eine Geschichte unserer Tage",de,"Rellstab, Ludwig, 1799-1860","Sontag, Henriette, 1806-1854 -- Fiction",PT,
59188,59265,Text,2019-04-13,Die Deutschen Volksbücher VII: Die Schildbürger - Doktor Faustus,de,"Schwab, Gustav, 1792-1850",Tales -- Germany,PT,
59191,59268,Text,2019-04-13,"Leonardo da Vinci als Ingenieur und Philosoph
Ein Beitrag zur Geschichte der Technik und der induktiven Wissenschaften",de,"Grothe, Hermann, 1839-1885","Leonardo, da Vinci, 1452-1519; Mechanical engineering",ND; TA,
59198,59275,Text,2019-04-13,Gemälde und ihre Meister,de,"Reimann, Arnold, 1870-1938",Painters; Painting,ND,
59217,59294,Text,2019-04-17,Sünndagsklocken: Stadt- un Dörp-Predigten,de,"Köhn, Friedrich","Sermons, Low German",BV,
59260,59337,Text,2019-04-21,Geschichte der Medizin. I. Band,de,"Neuburger, Max, 1868-1955",Medicine -- History,R,
59261,59338,Text,2019-04-21,"Geschichte der Medizin. II. Band, Erster Teil",de,"Neuburger, Max, 1868-1955",Medicine -- History,R,
59297,59374,Text,2019-04-27,Die Steinbergs: Eine Erzählung aus der Zeit der Befreiungskriege,de,"Siebe, Josephine, 1870-1941; Roegge, Wilhelm, 1870-1934 [Illustrator]","Wars of Liberation, 1813-1814 -- Fiction",PT,
59387,59464,Text,2019-05-09,Die häßliche Herzogin: Roman,de,"Feuchtwanger, Lion, 1884-1958","Maultasch, Margarete, Gräfin von Tirol, 1318-1369 -- Fiction",PT,
59416,59493,Text,2019-05-13,"Die Naturwissenschaften in ihrer Entwicklung und in ihrem Zusammenhange, IV. Band
Das Emporblühen der modernen Naturwissenschaften seit der Entdeckung des Energieprinzips",de,"Dannemann, Friedrich, 1859-1936",Science -- History,Q,
59457,59534,Text,2019-05-18,Berels Berta: Eine Bauerngeschichte aus dem Luxemburgischen,de,"Zanen, Jean-Pierre, 1878-1953",Farmers -- Fiction; Luxembourg -- Fiction,PT,
59460,59537,Text,2019-05-18,Der Sohn einer Magd,de,"Strindberg, August, 1849-1912; Schering, Emil, 1873-1951 [Translator]",Sweden -- Fiction,PT,
59470,59547,Text,2019-05-19,Die Welträtsel: Gemeinverständliche Studien über Monistische Philosophie,de,"Haeckel, Ernst, 1834-1919",Religion and science; Evolution; Monism,B,
59519,59596,Text,2019-05-24,Dresden und die Sächsische Schweiz,de,"Ruge, Sophus, 1831-1903","Dresden (Germany) -- Description and travel; Meissen (Saxony, Germany) -- Description and travel; Saxon Switzerland (Germany) -- Description and travel",DD,
59520,59597,Text,2019-05-24,"Vergißmeinnicht
Ein Taschenbuch für den Besuch der sächsischen Schweiz und der angränzenden Theile Böhmens",de,"Lindau, Wilhelm Adolf, 1774-1849",Saxon Switzerland (Germany) -- Description and travel,DD,
59536,59613,Text,2019-05-26,Der Silbergarten. Der Stein des Pietro. Zwei Erzählungen,de,"Külpe, Frances James, 1862-1936",German fiction -- 20th century,PT,
59582,59659,Text,2019-06-02,Die Säge: Ein Rückblick auf vier Jahrtausende,de,"Feldhaus, Franz M. (Franz Maria), 1874-1959?",Saws -- History,TJ,
59619,59696,Text,2019-06-07,Cuba,de,"Deckert, Emil, 1848-1916; Scobel, Albert, 1851-1912 [Editor]",Cuba -- History; Cuba -- Description and travel,F1751,
59620,59697,Text,2019-06-07,Tizian,de,"Knackfuss, H. (Hermann), 1848-1915","Painters -- Italy -- Biography; Titian, approximately 1488-1576",ND,
59640,59717,Text,2019-06-10,Sächsisch Volk: Ausgewählte Skizzen,de,"Barschdorff, Fritz","Short stories, German; German fiction -- 20th century",PT,
59641,59718,Text,2019-06-10,Udo in England: Eine Reiseerzählung,de,"Bunsen, Marie von, 1860-1941; Bunsen, Marie von, 1860-1941 [Illustrator]; Hübner, Heinrich, 1869-1945 [Illustrator]",Epistolary fiction; England -- Description and travel -- Fiction,PT,
59654,59731,Text,2019-06-11,Kleine Lebensgemälde in Erzählungen,de,"Voss, Julius von, 1768-1832","Short stories, German; German fiction",PT,
59681,59758,Text,2019-06-15,Väter und Söhne,de,"Turgenev, Ivan Sergeevich, 1818-1883",Historical fiction; Fathers and sons -- Fiction; Domestic fiction; Russia -- Social life and customs -- 1533-1917 -- Fiction; Russia -- Social conditions -- 1801-1917 -- Fiction; Nihilism (Philosophy) -- Fiction,PG,
59696,59773,Text,2019-06-17,Verstand schafft Leiden: Schauspiel in vier Akten,de,"Griboyedov, Aleksandr Sergeyevich, 1795-1829; Schultz, Georg Julius, 1808-1875 [Translator]",Russian drama -- Translations into German,PG,
59726,59803,Text,2019-06-24,Aus dem Reiche des Buddha: Sieben Erzählungen,de,"Dahlke, Paul, 1865-1928; Steigüber, Bruno [Illustrator]","Short stories, German; Buddhism -- Fiction; German fiction -- 20th century",PT,
59761,59838,Text,2019-06-30,Grundfragen der Soziologie,de,"Simmel, Georg, 1858-1918",Sociology,HM,
59793,59870,Text,2019-07-07,Die Weiber am Brunnen: Roman,de,"Hamsun, Knut, 1859-1952; Klaiber, Pauline, 1855-1944 [Translator]",Norway -- Fiction,PT,
59985,60062,Text,2019-08-05,Die Frauenfrage im Mittelalter,de,"Bücher, Karl, 1847-1930","Women -- History -- Middle Ages, 500-1500",HQ,
60012,60089,Text,2019-08-11,"Der Snob
Komödie in drei Aufzügen",de,"Sternheim, Carl, 1878-1942",Comedies; German drama -- 20th century,PT,
60129,60206,Text,2019-09-01,Papierprüfung: Eine Anleitung zum Untersuchen von Papier,de,"Herzberg, Wilhelm, 1861-1945",Paper -- Testing,TS,
60131,60208,Text,2019-09-01,Unsere Nachbarn: Neue Skizzen,de,"Christen, Ada, 1839-1901","Austrian fiction; Short stories, Austrian",PT,
60216,60293,Text,2019-09-14,An geöffneter Tür,de,"Sudermann, Clara, 1861-1924","Short stories, German; German fiction -- 20th century",PT,
60218,60295,Text,2019-09-14,Die Hexe von Norderoog,de,"Perfall, Anton von, 1853-1912",German fiction -- 20th century,PT,
60227,60304,Text,2019-09-15,Fechsung,de,"Altenberg, Peter, 1859-1919",German prose literature -- 20th century; German essays -- 20th century,PT,
60229,60306,Text,2019-09-15,Kurzgefaßte Deutsche Stilistik,de,"Lyon, Otto, 1853-1912",German language -- Rhetoric,PF,
60263,60340,Text,2019-09-22,Sämtliche Werke 3-4: Der Idiot,de,"Dostoyevsky, Fyodor, 1821-1881; Merezhkovsky, Dmitry Sergeyevich, 1865-1941 [Contributor]; Moeller van den Bruck, Arthur, 1876-1925 [Editor]; Rahsin, E. K., 1886-1966 [Translator]",Historical fiction; Russia -- Social conditions -- 1801-1917 -- Fiction,PG,
60267,60344,Text,2019-09-23,"Robinson Crusoe's Reisen, wunderbare Abenteuer und Erlebnisse",de,"Defoe, Daniel, 1661?-1731; Nicholson, F. H. [Illustrator]","Shipwreck survival -- Fiction; Islands -- Fiction; Crusoe, Robinson (Fictitious character) -- Fiction; Atlantic Ocean -- Fiction; Adventure stories; Castaways -- Fiction",PR,
60276,60353,Text,2019-09-25,Millionen; Der Tod des Iwan Lande: Zwei Novellen,de,"Artsybashev, M. (Mikhail), 1878-1927",Russia -- Social life and customs -- Fiction; Russian fiction -- Translations into German,PG,
60280,60357,Text,2019-09-25,"Drei Monate Fabrikarbeiter und Handwerksbursche
Eine praktische Studie",de,"Göhre, Paul, 1864-1928",Machinists -- Germany -- Chemnitz; Working class -- Germany,HD,
60281,60358,Text,2019-09-25,"Vier Jahre in Spanien. Die Carlisten, ihre Erhebung, ihr Kampf und ihr Untergang.",de,"Goeben, August von, 1816-1880","Spain -- Description and travel; Spain -- History -- Carlist War, 1833-1840",DP,
60283,60360,Text,2019-09-25,Der Wille zur Macht: Eine Auslegung alles Geschehens,de,"Nietzsche, Friedrich Wilhelm, 1844-1900; Brahn, Max, 1873-1944 [Editor]",Philosophy; Values; Nihilism (Philosophy); Power (Philosophy),B,
60339,60416,Text,2019-10-03,Laubstreu,de,"Forbes-Mosse, Irene Flemming, 1864-1946","Short stories, German; German fiction -- 20th century",PT,
60351,60428,Text,2019-10-05,Dahinten in der Haide: Roman,de,"Löns, Hermann, 1866-1914",German fiction -- 20th century,PT,
60354,60431,Text,2019-10-05,"Wissenschaft und Bildung (Katalog)
Einzeldarstellungen aus allen Gebieten des Wissens",de,Quelle & Meyer (Leipzig),Publishers' catalogs -- Germany -- Leipzig; Quelle & Meyer (Leipzig) -- Catalogs,Z,
60360,60437,Text,2019-10-06,Umwege: Erzählungen,de,"Hesse, Hermann, 1877-1962","Short stories, German; German fiction -- 20th century",PT,
60423,60500,Text,2019-10-15,Feierabende: Lustige und finstere Geschichten,de,"Rosegger, Peter, 1843-1918","Austrian fiction; Short stories, Austrian",PT,
60424,60501,Text,2019-10-15,Aus dem Morgenlande: Altes und Neues,de,"Pietsch, Ludwig, 1824-1911 [Annotator]; Brugsch, Heinrich, 1827-1894",Egypt -- Description and travel; Egypt -- History -- To 640 A.D.,DT,
60425,60502,Text,2019-10-15,Rubens,de,"Knackfuss, H. (Hermann), 1848-1915","Rubens, Peter Paul, 1577-1640; Painters -- Belgium -- Biography",ND,
60445,60522,Text,2019-10-19,Schein und Sein: Nachgelassene Gedichte,de,"Busch, Wilhelm, 1832-1908",German poetry,PT,
60502,60579,Text,2019-10-27,Roman einer Ehe,de,"Tolstoy, Leo, graf, 1828-1910; Eliasberg, Alexander, 1878-1924 [Translator]",Russian fiction -- Translations into German,PG,
60506,60583,Text,2019-10-27,Der Spanier: Novelle,de,"Falke, Gustav, 1853-1916; Weidemeyer, Carl, 1882-1976 [Illustrator]",German fiction -- 20th century,PT,
60526,60603,Text,2019-10-31,Der Tod des Tizian. Idylle. Zwei Dichtungen,de,"Hofmannsthal, Hugo von, 1874-1929",Austrian drama -- 19th century,PT,
60545,60622,Text,2019-11-03,Das Buch vom Brüderchen: Roman einer Ehe,de,"Geijerstam, Gustaf af, 1858-1909; Maro, Francis, 1870-1941 [Translator]",Domestic fiction; Married people -- Fiction; Sweden -- Fiction,PT,
60549,60626,Text,2019-11-04,Kean: Schauspiel in fünf Akten nach Alexandre Dumas,de,"Edschmid, Kasimir, 1890-1966",German drama -- 20th century,PT,
60570,60647,Text,2019-11-08,Wilhelm Hauffs sämtliche Werke in sechs Bänden. Bd. 1,de,"Weile, Alfred [Annotator]; Hauff, Wilhelm, 1802-1827",German literature -- 19th century,PT,
60595,60672,Text,2019-11-11,Ein kleines Kind: Weihnachts-Novelle,de,"Wartenburg, Karl, 1826-1889",Christmas stories; German fiction -- 19th century,PT,
60607,60684,Text,2019-11-13,Die Bären von Hohen-Esp: Roman,de,"Eschstruth, Nataly von, 1860-1939",German fiction -- 20th century,PT,
60622,60699,Text,2019-11-16,Wilhelm Hauffs sämtliche Werke in sechs Bänden. Bd. 2,de,"Weile, Alfred [Annotator]; Hauff, Wilhelm, 1802-1827",German literature -- 19th century,PT,
60624,60701,Text,2019-11-16,Leid und Freud einer Erzieherin in Brasilien,de,"Binzer, Ina von, 1856-1916",Brazil -- Description and travel; Germans -- Brazil,F2501,
60625,60702,Text,2019-11-16,Krawall: Lustige Geschichten,de,"Thoma, Ludwig, 1867-1921","Short stories, German; German fiction -- 20th century",PT,
60626,60703,Text,2019-11-16,"Der Schulmeister und sein Sohn
Eine Erzählung aus dem dreißigjährigen Kriege",de,"Caspari, K. H. (Karl Heinrich), 1815-1861","Thirty Years' War, 1618-1648 -- Fiction",PT,
60635,60712,Text,2019-11-17,"Vierzig Jahre aus dem Leben eines Toten. Band 1
Hinterlassene Papiere eines französisch-deutschen Offiziers",de,"Friederich, Johann Konrad, 1789-1858; Rauscher, Ulrich, 1884-1930 [Editor]","France -- History -- Consulate and First Empire, 1799-1815; Europe -- Description and travel; Europe -- Social life and customs; Friederich, Johann Konrad, 1789-1858",D,
60647,60724,Text,2019-11-18,... und hätte der Liebe nicht: Weihnächtliche Geschichten,de,"Schieber, Anna, 1867-1945","Christmas stories, German",PT,
60651,60728,Text,2019-11-18,Hunger,de,"Hamsun, Knut, 1859-1952; Sandmeier, J. (Julius), 1881-1941 [Translator]",Authors -- Fiction; Norway -- Fiction; Hunger -- Fiction; Starvation -- Fiction; Urban poor -- Fiction,PT,
